Kingdom	Phylum	Class	Order	Family	Genus	C1_A	C10_A	C10_B	C10_C	C11_A	C11_B	C11_C	C12_A	C12_B	C12_C	C2_A	C2_B	C2_C	C3_A	C3_B	C4_A	C4_B	C4_C	C5_A	C5_B	C5_C	C6_B	C6_C	C7_A	C7_B	C7_C	C8_A	C8_B	C8_C	C9_A	C9_B	C9_C	J1_A	J1_B	J1_C	J10_A	J10_B	J10_C	J11_A	J11_B	J11_C	J12_A	J12_B	J12_C	J13_A	J13_B	J13_C	J14_A	J14_B	J14_C	J15_A	J15_B	J15_C	J16_A	J16_B	J16_C	J17_A	J17_B	J17_C	J18_A	J18_B	J18_C	J19_A	J19_B	J19_C	J2_A	J2_B	J2_C	J20_A	J20_B	J20_C	J21_A	J21_B	J21_C	J22_A	J22_B	J22_C	J23_A	J23_B	J23_C	J24_A	J24_B	J24_C	J3_A	J3_B	J3_C	J4_A	J4_B	J4_C	J5_A	J5_B	J5_C	J6_A	J6_B	J6_C	J7_A	J7_B	J7_C	J8_A	J8_B	J8_C	J9_A	J9_B	J9_C	M1_A	M1_B	M1_C	M10_A	M10_B	M10_C	M11_A	M11_B	M11_C	M12_A	M12_B	M12_C	M2_A	M2_B	M2_C	M3_A	M3_B	M3_C	M4_A	M4_B	M4_C	M5_A	M5_B	M5_C	M6_B	M6_C	M7_A	M7_B	M7_C	M8_A	M8_B	M8_C	M9_A	M9_B	M9_C
Fungi	Ascomycota	Sordariomycetes	Savoryellales	Savoryellaceae	Canalisporium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	3	0	0	10	14	0	0	20	0	0	0	0	0	0	0	0	0	10	7	0	11	12	0	5	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales;__;__	Sordariales;__;__	Sordariales;__;__	0	539	213	654	128	0	0	0	55	71	65	212	19	0	58	51	132	28	11	0	0	0	60	0	0	0	0	0	0	38	0	0	107	76	128	366	389	153	436	319	1036	188	256	147	189	345	154	670	275	416	172	78	105	468	0	223	504	113	53	513	195	2005	435	126	167	208	298	267	439	143	18	75	112	56	201	134	340	156	214	69	219	314	448	722	745	2540	218	396	627	635	399	500	130	355	146	749	1461	1708	918	142	172	850	382	195	0	18	0	0	47	0	28	0	0	11	0	13	6	0	6	0	10	0	20	21	0	0	0	0	14	0	43	18	67	20	23	70	2	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Cephalotheca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	123	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	8	0	10	0	0	38	0	0	5	4	0	0	3	233	21	116	9	39	15	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Cephalothecaceae	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	3	0	0	0	77	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12	14	45	90	56	23	17	23	0	0	0	0	60	27	0	7	104	0	0	4	0	0	0	0	0	0	8	9	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae;__	Chaetomiaceae;__	291	259	695	209	375	115	163	190	195	217	655	263	145	259	512	125	204	112	747	742	910	616	392	370	304	108	568	273	313	340	502	174	6331	20005	2458	5600	6440	3868	7272	6881	3429	3314	5948	2967	5257	4553	2121	4122	3080	3978	979	337	4471	2143	9258	4665	2963	2228	1192	3175	3256	918	4428	2821	1483	8829	8146	7886	4384	3058	932	4419	3105	1216	4180	2666	802	3635	2738	691	4652	4399	880	5852	4671	706	2870	4116	5798	8273	7076	3329	23190	4301	3677	4108	10472	3677	3149	5169	597	4041	9257	2159	2652	346	710	1205	647	179	2178	1232	987	3563	4531	615	2389	2023	1260	94	988	345	2567	880	18	1146	1130	0	383	205	2438	913	258	1540	4046	1017	2151	666	261
Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Arcopilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	77	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	133	177	359	335	595	248	447	920	1626	1261	1022	974	687	203	738	829	550	323	531	569	912	964	768	332	37	100	1082	1166	595	1893	3321	836	0	5	0	0	0	0	0	0	0	0	0	0	19	45	9	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	13	0	60	16	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	592	113	114	607	180	107	1228	1266	701	983	1555	389	1660	5709	273	17	230	303	1268	326	0	802	627	0	122	57	207	129	24	147	397	43	1027	147	120
Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Dichotomopilus	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	138	32	0	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	23	25	0	0	29	0	0	10	10	0	0	0	0	12	0	0	12	0	0	0	0	43	55	20	21	18	0	0	5	0	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	28	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	0	0	0	0	0	0	0	109	107	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	23	18	18	0	138	223	91	0	0	0	44	34	22	45	63	112	0	273	0	5	0	0	44	0	0	0	0	0	0	0	0	37	7
Fungi	Ascomycota	Sordariomycetes	Sordariales	Helminthosphaeriaceae	Endophragmiella	0	34	73	40	0	38	40	37	22	0	13	0	0	0	62	67	56	12	0	46	14	20	23	0	0	0	24	31	40	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17	6	0	14	0	14	30	17	12	6	8	3	20	31	9	70	30	0	0	0	0	16	0	5	6	0	0	0	0	22	65	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apiosordaria	0	0	0	0	0	0	0	20	11	3	0	0	0	11	33	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	16	21	0	943	769	287	0	13	9	85	111	135	187	271	103	121	268	0	42	0	0	52	6	0	13	0	13	0	0	216	17	10
Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	16	11	0	0	30	0	8	0	0	0	10	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	39	53	0	0	0	0	11	0	0	0	0	0	11	13	0	0	0	0	22	0	326	81	0	23	64	0	0	0	5
Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	0	0	0	0	23	13	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	83	0	0	0	32	35	0	0	0	0	64	119	0	0	0	0	27	9	455	144	191	11	0	0	0	0	9
Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Immersiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	201	0	0	0	0	27	11	371	219	0	2566	35	105	0	21	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	0	0	0	0	73	7	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	44	10	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	62	7	142	0	0	27	70	0	7	44	0	0	138	164	108	52	13	0	5	0	0	41	0	0	0	0	0	39	16	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	16	15	20	24	31	0	0	0	0	7	34	8	0	0	0	0	5	0	0	7	106	0	0	0	50	7	0	9	0	0	0	0	142	17	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Rinaldiella	14	0	0	0	0	0	0	0	0	0	0	3	29	0	0	0	0	0	0	118	285	0	0	822	999	571	1234	137	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	729	0	0	65	0	0	0	0	0	54	0	0	0	850	413	486	9	695	120	0	0	0	425	23	5	8	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	0	71	72	32	113	0	0	36	47	0	19	24	27	68	119	79	95	36	57	47	59	54	54	0	23	7	74	70	48	47	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	30	0	16	0	84	22	17	10	19	12	0	0	22	0	106	0	3	28	0	0	85	0	5	0	0	0	0	0	11	0	10
Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Lasiosphaeriaceae	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	25	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	10	10	4	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae;__	Sordariaceae;__	0	0	0	0	206	0	73	0	0	0	24	0	0	0	0	6	0	0	87	34	68	0	0	0	0	0	0	17	44	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	135	0	112	75	0	0	48	46	0	0	40	100	0	0	0	67	0	0	189	33	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	0	38	0	0	1038	229	580	0	0	0	89	0	14	23	46	0	32	0	549	251	321	26	88	0	0	0	55	33	40	14	0	28	0	5	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	50	0	21	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordariaceae	0	0	0	0	35	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Conlarium	51	80	25	16	20	0	0	64	329	112	196	92	21	148	61	24	33	0	0	25	22	5	0	266	163	30	59	12	23	14	15	4	157	185	119	55	20	39	74	43	96	109	35	94	277	177	71	160	69	587	154	120	198	690	74	151	187	121	73	393	96	203	157	58	56	144	149	29	186	105	162	88	415	97	31	50	0	64	45	0	343	184	129	155	54	54	918	143	334	608	58	112	73	47	31	72	212	31	182	572	38	65	50	708	149	0	65	135	50	47	162	293	100	131	87	9	399	140	217	0	882	71	270	31	0	56	55	0	324	62	91	28	13	80	147	70	146	25	45
Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Dendrosporium	13	979	221	129	183	7	0	0	97	161	387	46	0	180	497	0	110	0	0	0	0	14	74	0	0	0	155	75	34	0	0	0	0	7	140	0	6	12	0	7	45	0	14	17	0	0	0	121	35	469	674	776	167	511	23	154	682	63	86	891	147	1412	0	23	72	0	18	179	144	0	111	127	108	86	89	51	17	24	0	104	157	178	227	0	21	287	14	0	0	0	18	63	0	0	12	30	0	23	8	0	25	0	18	26	0	0	9	0	0	0	0	0	0	0	0	0	84	58	0	0	29	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Lunulospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	7	6	3	27	0	0	6	0	88	13	0	0	0	0	0	0	0	18	67	0	4	0	0	0	14	0	0	0	0	0	0	0	0	9	0	0	71	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Staphylotrichum	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	477	18	0	25	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Vertexicola	0	0	0	5	0	0	0	0	9	0	0	7	0	0	0	0	0	0	94	32	44	0	0	27	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	0	0	0	0	0	0	0	14	8	0	0	20	0	6	40	10	0	0	0	0	12	20	18	21	0	9	0	0	9	0	0	0	0	0	0	0	3	4	0
Fungi	Ascomycota	Sordariomycetes	Sordariales	unidentified	unidentified	91	0	30	39	0	0	0	13	0	0	0	0	0	15	38	25	0	0	0	0	0	5	13	36	0	43	0	0	0	58	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	15	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	69	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Papulosaceae	Wongia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	38	0	0	16	14	0	9	0	0	0	30	23	34	3	0	4	0	0	24	0	0	34	0	0	13	0	0	0	0	0	6	0	0	7	0	0	0	0	15	0	0	0	0	7	0	15	41	61	20	0	0	0	0	9	11	0	0	0	16	0	5	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	579	16	344	76	43	188	237	57	58	74	114	443	241	84	521	68	407	11	5	80	49	0	40	109	78	0	104	67	50	90	20	35	267	218	113	142	75	19	97	74	133	70	60	0	20	11	0	185	103	0	383	128	0	131	141	165	397	112	73	181	39	27	86	170	69	227	394	15	128	84	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	81	548	628	82	504	90	206	85	305	654	567	307	353	1308	251	123	621	78	4599	1231	720	518	414	224	122	100	393	186	115	221	59	51	0	39	45	28	0	0	8	0	0	7	0	0	36	90	205	27	0	0	0	0	0	12	0	46	0	0	11	59	52	0	0	17	0	31	98	20	0	67	0	17	0	4	67	31	163	7	0	0	39	19	0	38	0	0	36	17	11	88	0	26	90	0	17	0	6	43	46	92	38	0	42	0	32	21	261	158	253	60	46	59	53	153	123	156	289	285	123	6	220	61	419	140	0	55	0	0	333	156	117	34	52	86	104	174	224	22	12
Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	unidentified	0	509	424	36	85	13	0	18	82	147	37	15	8	385	301	0	88	0	13	13	0	14	33	19	25	14	28	0	0	55	0	22	227	132	0	38	21	0	0	24	0	13	0	54	56	102	68	11	0	0	0	41	25	40	0	0	0	0	0	96	42	0	22	0	0	41	14	0	24	28	0	0	0	0	40	40	0	0	0	0	0	0	0	9	6	0	6	0	18	76	12	0	0	0	0	15	0	0	56	0	0	0	13	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales;__;__	Xylariales;__;__	Xylariales;__;__	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	160	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	0	0	69	19	0	5	6	0	13	0	23	0	0	0	19	13	0	7	5	0	10	29	0	0	10	0	0	0	0	0	0	0	8	0	0	0	0	0	5	2	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	7	0	0	0	3	0	0	0	4	0	8	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	11	0	0	0	0	0	0	0	0	0	0	11	0	58	26	18	0	0	0	42	17	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Coniocessia	0	22	30	14	0	0	0	0	4	0	29	26	8	0	30	14	0	0	29	11	0	0	12	0	0	5	17	6	0	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	0	10	3	0	0	0	0	0	0	0	0	0	3	18	0	0	0	0	9	0	14	0	16	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	0	0	0	0	32	0	0	0	0	0	12	0	4	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	3	14	61	16	44	0	6	0	0	0	9	32	18	0	25	0	0	0	6	0	0	0	4	17	0	0	18	0	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	18	0	0	0	0	0	0	0	13	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	16	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae;__	Sporocadaceae;__	0	7	7	0	0	0	0	4	0	0	28	11	45	11	12	0	0	0	0	8	0	0	0	6	0	0	11	0	0	0	0	0	14	13	0	9	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	18	0	20	0	0	0	0	10	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	25	15	0	0	0	0	0	0	0	0	0	0	7	0	0	0	16	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0	0	0	43	34	0	0	5	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Neopestalotiopsis	11	366	269	18	415	0	62	0	11727	98	2194	691	410	185	324	147	221	6	1256	900	287	132	514	250	56	826	259	86	43	61	43	22	342	221	26	374	45	31	176	21	0	132	41	55	98	64	59	0	14	97	87	190	144	190	0	28	50	0	0	273	215	125	0	0	0	119	206	17	116	50	9	51	30	83	27	147	29	0	76	41	44	0	0	144	152	0	113	26	0	320	96	76	115	59	64	78	115	73	208	370	0	31	25	20	78	0	109	8	0	20	33	0	0	48	660	0	600	194	282	27	201	67	1321	79	82	120	104	34	225	38	186	21	76	0	22	0	135	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	0	2469	1190	59	1180	76	218	22	184	319	931	592	366	292	632	45	20	0	210	128	108	31	130	773	179	296	1350	446	212	105	132	200	58	140	0	77	5	14	62	0	12	6	0	0	16	0	0	5	0	0	22	0	6	28	0	0	0	0	0	0	0	0	7	0	0	17	73	0	0	6	0	0	13	0	0	7	0	0	0	0	0	0	0	20	0	0	7	13	0	50	15	5	51	30	13	46	16	11	28	77	8	0	0	0	0	0	51	8	20	0	0	0	0	40	54	12	280	98	231	15	45	41	178	20	0	35	78	0	69	31	274	40	616	0	12	0	55	35	13
Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seiridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	54	27	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
